N,P,K,Temperature,Humidity,pH,Rainfall,Label
56,27,95,26.46040015,27.86108055,7.41144648,409.3885299,Bayam
98,35,72,25.69509671,59.76538392,7.454004378,683.4329428,Bayam
88,27,95,25.12173447,50.32787306,6.874131198,622.3238003,Bayam
56,47,71,23.39862623,77.38060551,7.354124097,454.9856818,Bayam
72,27,74,26.8902553,77.45770137,5.902325799,482.9329483,Bayam
58,50,69,26.14116073,35.1329371,6.234727644,424.121263,Bayam
91,48,66,27.85204065,70.87103357,7.571276647,540.6103246,Bayam
90,35,80,25.92918296,66.98379928,6.891124862,672.2751682,Bayam
95,49,87,27.62314762,42.69856904,7.462807352,405.9651454,Bayam
67,47,89,23.91350675,27.68949892,6.829241007,662.9085126,Bayam
89,49,91,24.046398,66.24911784,7.142311235,419.5373144,Bayam
99,34,69,26.60562423,27.64349321,6.182400732,432.4502611,Bayam
60,41,62,27.95378498,59.36349544,6.648020667,587.5589915,Bayam
81,27,62,24.6127797,44.52606886,6.410060807,686.1278651,Bayam
78,30,98,23.59237377,61.12280391,7.324164634,636.0184,Bayam
54,35,91,26.03519989,50.40586794,6.250403231,602.2965123,Bayam
64,35,86,29.65652037,27.21043237,7.282342165,680.412429,Bayam
87,39,61,28.75117604,26.55146523,6.524785529,566.2280588,Bayam
100,46,66,23.46072185,42.04261313,6.356923606,591.4940561,Bayam
55,30,78,23.08657625,33.07021641,5.851190383,458.5646781,Bayam
94,37,75,28.99028256,62.74252055,6.976976573,696.5579682,Bayam
60,32,83,22.30527081,25.43849537,6.508892414,519.4700507,Bayam
73,46,67,29.97947715,74.80202022,6.943303885,401.9221073,Bayam
82,27,72,24.25570967,75.05083699,6.848670119,693.2163088,Bayam
71,36,52,24.55182652,46.35104487,7.517359492,455.8797967,Bayam
72,25,68,27.33011247,56.99094887,6.425915456,548.2922601,Bayam
98,25,85,22.08793889,60.94723169,6.277509785,661.8042465,Bayam
66,39,53,22.94651978,35.36984819,7.064919429,697.1837441,Bayam
51,37,78,27.46772651,63.59509834,6.11309592,667.7548284,Bayam
81,29,97,24.15720197,63.24752125,6.153065703,553.1896436,Bayam
53,28,63,24.21489442,75.18598901,6.535956289,656.8214267,Bayam
61,25,55,27.38315849,46.57447606,5.873659217,587.515107,Bayam
93,35,98,27.88795987,32.1868914,7.286140561,460.7219158,Bayam
54,35,64,25.20199778,72.81187245,7.313863849,587.2089297,Bayam
98,50,81,25.30748124,50.70046202,7.388103733,540.4091436,Bayam
75,35,77,27.87543147,52.22241966,7.129506902,450.6241644,Bayam
91,41,97,24.0708237,35.74732609,6.916098551,513.0731791,Bayam
97,34,99,24.94369081,53.9991948,6.84715124,408.5341558,Bayam
64,47,76,22.90310666,46.77061581,6.923279976,412.3618828,Bayam
100,46,81,24.147218,62.91710893,5.981559861,453.1006248,Bayam
93,27,68,23.75578026,39.73689114,7.207170758,469.7487316,Bayam
85,41,62,22.94964387,42.13462794,6.900710779,477.7947486,Bayam
65,42,56,23.61690018,61.24667834,7.086836108,657.703659,Bayam
89,35,61,22.73605062,32.8891257,7.106702663,423.0240771,Bayam
95,31,91,22.48517551,79.6695728,6.599381137,690.6644411,Bayam
61,40,69,25.20730197,65.82841601,6.899295788,505.1756283,Bayam
66,34,78,23.34167475,73.13999445,6.82800347,435.7276527,Bayam
58,36,82,22.46109963,45.09306911,7.48476549,461.0948998,Bayam
70,26,91,28.61942099,43.80890272,7.254015753,641.2993862,Bayam
74,36,76,23.84299448,40.38467656,6.773873255,482.4614399,Bayam
77,44,68,22.39378059,61.54908603,6.269161139,611.8881914,Bayam
72,34,83,22.68562107,56.35301089,6.688895859,414.7585757,Bayam
75,47,50,22.02976683,75.60384835,6.285445494,564.4150705,Bayam
60,47,79,27.09001244,70.06988356,6.464034073,593.062173,Bayam
81,40,64,24.80781458,45.64175304,6.521889166,568.1786448,Bayam
70,37,62,29.24192443,58.15500744,6.169095983,535.1090648,Bayam
87,34,80,27.27728275,76.04908767,5.903347985,663.0178972,Bayam
72,29,69,28.87813051,72.98552205,6.247499129,624.8324117,Bayam
55,27,96,25.05506359,46.04412756,7.10100914,643.6904236,Bayam
92,36,93,28.50645723,49.37162641,6.962752649,462.3385615,Bayam
87,37,99,24.53435714,59.57479592,6.063117573,528.5787504,Bayam
94,30,53,24.16556084,70.39111179,7.034558665,551.0871496,Bayam
84,35,87,18.28125915,29.02402937,6.190550581,1570.527445,Sawi
88,31,94,22.75309115,33.84049825,6.363238943,1887.044448,Sawi
84,32,99,18.58532819,37.57248684,5.98710832,2306.899138,Sawi
66,40,58,20.39340505,27.57959622,5.855646055,1116.30539,Sawi
95,40,60,21.34979321,29.62114843,7.322207338,1740.140014,Sawi
53,49,74,24.92322206,32.46396483,7.588312789,1548.707887,Sawi
85,43,79,18.41318408,34.66583492,5.987840367,2348.713422,Sawi
92,41,94,24.79816313,37.9068228,6.193846067,1356.187967,Sawi
82,30,92,21.49388235,33.06605315,5.890991927,2111.49259,Sawi
92,33,96,18.72565521,37.14369601,6.118954085,2236.027982,Sawi
56,32,62,18.00253542,33.78142418,5.699103209,1264.054095,Sawi
86,37,95,19.79983616,28.91107823,7.331857288,1604.732822,Sawi
95,30,67,24.88222704,41.05392952,6.264379401,2007.984221,Sawi
83,41,52,21.69326011,36.91213093,7.131857557,2431.008923,Sawi
77,39,81,23.59776853,39.09092272,6.773927603,1766.39432,Sawi
55,37,60,23.03644086,28.98009818,6.89166364,2477.230857,Sawi
72,45,71,20.57299915,34.32293195,6.899255827,1729.776146,Sawi
71,34,89,18.00016856,37.14289868,7.298482445,1313.894008,Sawi
80,35,57,20.37903914,26.75926797,6.571331717,1329.437352,Sawi
88,29,59,21.59661625,38.77645064,7.610074993,1592.768682,Sawi
85,29,70,22.18574022,41.01467793,7.168312907,2144.904,Sawi
87,46,90,23.68309382,30.47967625,6.54914895,2068.744905,Sawi
91,32,57,21.68973306,29.89019297,5.859166394,1968.089739,Sawi
96,42,90,18.15332769,28.33669823,5.720642219,1822.195971,Sawi
75,31,56,18.90525786,32.7788023,7.218042551,2114.638838,Sawi
92,39,52,19.91037164,26.54161783,5.529961589,2198.331824,Sawi
76,44,56,19.15090114,32.73761989,6.637254355,2035.063089,Sawi
55,29,74,24.62060176,37.06457317,5.823489749,1768.18944,Sawi
75,41,85,18.07634627,33.41956228,7.084784169,1106.172908,Sawi
99,45,53,22.84751498,34.03677696,6.675773539,1006.902704,Sawi
58,44,53,21.00037412,39.13463774,7.486530535,1147.631579,Sawi
90,50,81,22.4819615,39.89121701,7.437002494,1340.191588,Sawi
92,48,67,22.83151499,36.61691838,6.80689439,1394.926006,Sawi
67,44,70,24.57204809,39.41987374,6.097967272,1144.008266,Sawi
87,32,51,21.14170455,41.83517534,6.894994659,1660.078995,Sawi
59,45,58,24.75768254,41.57280051,6.113062832,1362.13202,Sawi
73,45,74,23.02995672,26.50919684,7.796853966,2168.078584,Sawi
60,45,94,19.78778533,34.93445144,6.685619316,1744.548226,Sawi
58,32,68,18.34347404,36.54504381,6.301148085,2104.699656,Sawi
52,34,52,18.30001458,32.9594161,6.350745555,1467.770303,Sawi
73,32,76,19.4821037,25.32665631,6.428195541,2074.057984,Sawi
53,43,70,21.7876038,25.25652181,6.138814628,2495.530024,Sawi
83,28,77,20.73926455,41.87977439,6.095723934,1943.770357,Sawi
64,42,53,23.28160215,38.99926279,7.662895602,2157.239405,Sawi
53,40,70,21.24118558,36.57604957,6.601112604,2174.957347,Sawi
82,26,96,21.62005059,41.2184834,6.520824775,2198.055585,Sawi
70,41,60,22.99631754,30.78260091,5.955620756,1270.698279,Sawi
72,25,100,18.0109226,30.05396292,5.856739224,1302.506505,Sawi
93,38,82,23.26342753,32.89868367,7.733942677,1206.017236,Sawi
73,30,56,22.26430726,35.27003977,7.558775295,1032.104409,Sawi
83,38,74,19.85601488,25.01187696,5.794986747,2036.402454,Sawi
55,35,95,24.07410981,39.19711754,7.368234028,1343.13009,Sawi
69,27,57,18.52884531,27.80875662,6.81622647,1461.980846,Sawi
89,27,86,19.9930736,25.37116873,6.562180712,2045.413011,Sawi
77,38,64,21.27819724,36.16492731,5.726158509,1517.248554,Sawi
65,27,74,20.74953795,35.34676494,5.717099028,1584.205037,Sawi
73,43,71,19.04356334,34.62776614,6.2579021,2128.143432,Sawi
56,48,81,20.77531416,26.57485263,6.744516172,1582.045184,Sawi
71,50,69,18.17412663,25.65879653,5.679288114,2284.472247,Sawi
79,33,58,22.59328831,40.82979015,6.406896163,1766.806763,Sawi
53,37,90,23.17839894,30.66535606,5.625022609,1089.166628,Sawi
51,41,99,19.86457604,25.91084018,5.704932522,2264.640375,Sawi
58,49,66,18.47604469,33.80369243,6.20879724,1895.905299,Sawi
59,27,53,22.11708601,32.0884131,6.389328881,2070.797966,Sawi
63,43,78,22.01370241,27.54076196,7.269470259,1166.598643,Sawi
79,41,88,20.87806849,38.29226532,7.112747564,1629.229462,Sawi
92,49,92,18.71477754,25.82406508,5.930616028,1665.437197,Sawi
66,28,57,21.63764588,40.26676928,6.750311921,1705.123894,Sawi
84,26,67,19.68970542,39.53843666,6.61943037,2395.303091,Sawi
96,36,98,21.52621733,37.40505935,6.39850819,1901.267351,Sawi
52,45,72,24.55896192,33.42442892,7.345714259,2166.556729,Sawi
99,28,77,24.30163966,31.76689743,7.126681371,1198.654642,Sawi
90,31,92,21.91065872,26.3591043,6.147172716,2478.216491,Sawi
55,40,54,24.6306065,32.00470324,6.029951581,1329.818488,Sawi
80,45,94,24.19858925,30.55369312,6.883530622,2324.613182,Sawi
80,32,65,18.76225638,26.50210517,6.101369566,1119.26093,Sawi
54,40,98,18.75399216,33.75131733,7.398444447,1536.373565,Sawi
71,33,83,21.74182627,28.72946893,6.28120823,2081.931482,Sawi
57,32,81,22.75177635,37.02110709,6.653349381,1228.020343,Sawi
63,29,82,21.97810683,39.62858953,6.720429665,1734.231815,Sawi
86,35,81,20.56623015,28.65754673,5.698390726,1266.491658,Sawi
96,45,74,22.50592654,37.60384613,7.441063666,1419.423735,Sawi
98,28,53,20.53888186,37.76538578,7.484808694,1853.630693,Sawi
73,35,69,18.77988601,27.38375316,6.913168465,1115.109635,Sawi
92,31,64,21.48215909,27.46556484,7.226347976,1522.030711,Sawi
50,37,65,20.96033078,29.8846363,5.78285355,2255.450429,Sawi
56,32,55,18.87060359,39.36628228,6.189262847,1948.35497,Sawi
94,30,65,21.34235442,25.40628238,6.596994552,1774.893657,Sawi
70,30,67,24.68868228,35.85477561,6.71149333,1718.756887,Sawi
60,28,83,18.37541367,39.61976997,7.616203664,1305.552533,Sawi
60,35,96,20.81398355,31.17983116,6.948664272,2236.355632,Sawi
90,31,98,22.27411867,32.45944648,6.916141252,1533.294719,Sawi
70,28,66,20.20349913,39.09369639,6.169659892,1766.74365,Sawi
63,37,66,19.73208889,37.13661891,6.683610734,1060.376646,Sawi
91,45,65,24.56932757,35.87418596,6.756120567,1295.346942,Sawi
78,30,80,23.56129789,30.59041107,6.314144491,1594.5567,Sawi
98,25,94,21.3619288,38.762907,7.078387568,1381.23636,Sawi
52,31,66,19.9272575,27.33060685,5.863864268,1799.409488,Sawi
84,28,96,18.45415983,30.95149634,5.844441152,1604.210332,Sawi
60,40,66,18.12087937,28.22340688,7.327480091,1388.697405,Sawi
122,70,149,16.34999029,59.91095401,6.292615286,356.7009125,Terung
126,53,110,17.00909483,68.32439373,6.017518588,351.926475,Terung
115,77,119,16.81640691,52.46618108,6.542885326,379.1465735,Terung
141,74,124,16.74792221,62.23468622,6.029817604,351.0447627,Terung
121,52,104,20.81399713,45.23330659,6.291992358,286.9492192,Terung
136,81,145,16.47751669,58.77685594,6.558988151,392.419188,Terung
110,81,130,21.86584977,49.57203945,6.233031605,256.0640679,Terung
110,79,120,17.9113709,57.97813876,6.888154666,303.4012398,Terung
117,92,140,19.36251274,41.64853792,6.877464234,342.5488744,Terung
125,52,107,17.02420803,47.97791519,6.020826158,332.5530578,Terung
125,52,120,18.10845185,40.51591255,6.74118915,307.2396738,Terung
131,97,113,17.24368221,58.28845442,6.693524281,293.0209547,Terung
143,76,109,17.51139839,44.82425635,6.615861464,359.1535947,Terung
137,76,109,18.06850589,68.87638381,6.421054467,311.053941,Terung
122,70,123,20.34160133,57.05913609,6.164110534,312.9310096,Terung
142,69,146,19.48685435,60.05219159,6.248372518,339.6822728,Terung
106,58,106,21.25566213,59.92499644,6.457710667,301.4333151,Terung
132,99,131,20.11883483,65.29914906,6.150420758,271.9722283,Terung
130,83,143,17.3999084,77.57253674,6.513720224,354.0763935,Terung
109,89,147,17.92750945,41.16371431,6.611838133,305.4796541,Terung
144,54,107,20.39017256,64.43471278,6.319341563,268.4344249,Terung
127,71,138,16.48769873,58.19122688,6.534120859,380.9619932,Terung
102,64,126,16.67550559,73.37696048,6.388046951,324.396906,Terung
132,63,150,18.1254577,56.2849365,6.101607652,293.4605897,Terung
109,92,145,21.60128813,66.03680937,6.18193386,325.0024435,Terung
111,87,145,16.62559762,57.41744369,6.290463456,357.061517,Terung
149,76,146,17.67053893,54.74869475,6.28466361,312.0143244,Terung
129,84,136,17.87243074,48.258176,6.427234748,362.8341488,Terung
110,73,119,21.08116414,51.75350834,6.946175115,266.7739989,Terung
137,97,136,21.24844874,77.95005158,6.716593998,375.9576442,Terung
135,86,134,21.99572314,55.53999791,6.162362461,270.9371723,Terung
123,65,147,20.26526312,70.83168044,6.843107195,251.597744,Terung
133,82,109,17.47299384,60.669121,6.111966037,330.7834394,Terung
124,59,144,19.49646053,44.86322184,6.03494298,361.2131533,Terung
139,87,132,16.26582575,74.2956761,6.608451604,311.4895485,Terung
128,76,138,19.81869853,41.14722551,6.319475597,298.0939946,Terung
127,54,149,21.46088535,42.86744307,6.742703628,308.2647938,Terung
118,91,149,16.78503417,70.17994257,6.535856579,370.8119111,Terung
146,91,112,18.85473422,77.57149045,6.75380815,288.3960679,Terung
107,73,119,17.14180516,69.49154359,6.607037012,301.0392661,Terung
131,68,103,21.08605688,62.85412954,6.589180078,303.5102132,Terung
133,81,145,18.0802047,48.84301168,6.146415088,391.0075473,Terung
133,66,125,20.28956782,58.5756748,6.138729689,361.4834608,Terung
139,75,106,18.29049089,72.8173449,6.442900041,338.6218836,Terung
118,89,147,16.286343,40.25619379,6.407682786,362.2762076,Terung
113,81,139,19.8414607,74.32342888,6.00303861,314.2340314,Terung
112,91,136,21.654033,66.63326741,6.12106383,256.7847727,Terung
147,71,139,20.34126328,54.45012703,6.587284863,386.5286788,Terung
118,52,133,19.19157405,57.8427817,6.533587355,286.5466601,Terung
142,78,120,19.98210761,63.46260004,6.906806479,345.2500755,Terung
122,59,125,16.77671451,50.95940989,6.422781959,261.9125092,Terung
120,93,149,19.88126477,77.25985447,6.246765197,286.138027,Terung
117,80,115,16.23486121,49.77143428,6.720869507,373.9940316,Terung
148,91,113,21.65782359,52.83413571,6.99852581,365.7256923,Terung
138,60,120,19.33296106,53.10965854,6.022056095,356.5635725,Terung
126,72,113,21.0712957,57.51517519,6.750415415,355.2527868,Terung
126,53,124,18.99539948,65.43781844,6.670119502,346.2354486,Terung
123,73,115,19.96488987,44.34579481,6.314690887,332.2395303,Terung
124,60,143,19.27585477,52.92903452,6.286026622,274.2696088,Terung
150,82,109,17.89111424,63.68198612,6.765261232,333.7880567,Terung
141,76,119,19.84803791,77.21586384,6.608475036,369.5886308,Terung
101,52,146,16.43421832,65.26841249,6.033237244,384.5332918,Terung
109,83,102,18.55726172,43.98742094,6.344343322,343.8227514,Terung
122,66,133,20.06834506,61.82444448,6.418903253,384.7241326,Terung
112,68,149,19.07516055,51.32056216,6.838939601,367.681625,Terung
104,100,137,21.80706633,56.05265339,6.868258347,344.8386225,Terung
104,89,107,21.0105239,49.32530895,6.257684157,315.749712,Terung
119,64,112,17.2471101,45.5202647,6.987142428,307.4638101,Terung
118,76,104,19.83790622,42.83719009,6.193927114,372.8733917,Terung
121,61,135,20.289202,77.56884647,6.455548004,259.2412544,Terung
106,92,148,16.67780768,78.191552,6.708679708,315.2302271,Terung
144,98,144,20.78458608,53.11069787,6.676549578,336.322234,Terung
105,64,125,17.8861468,74.24313352,6.861539358,390.8085827,Terung
109,68,112,21.98285487,60.14033686,6.780047864,382.0819263,Terung
124,94,109,17.97789622,54.93108508,6.197095217,278.2858506,Terung
114,85,145,18.40854513,42.63692354,6.478613001,318.0034193,Terung
105,56,143,16.28586812,64.57871176,6.375052126,363.0955601,Terung
111,50,124,17.276781,68.26394599,6.052809732,352.2163604,Terung
107,87,128,21.72501731,56.54531871,6.326319759,288.7214117,Terung
103,68,131,21.82723075,70.42502261,6.442375849,264.9977212,Terung
133,98,109,16.53822811,59.26421177,6.227024716,332.7031578,Terung
112,69,149,19.17118151,72.60639997,6.566178245,302.4874818,Terung
107,68,124,20.97838437,68.55759929,6.963180332,293.45965,Terung
114,90,119,21.0963099,56.22164458,6.15683545,298.9953543,Terung
119,81,142,21.6040622,43.87277709,6.982377672,341.0828952,Terung
104,68,135,20.21309049,78.25486145,6.867808846,384.9818671,Terung
104,61,129,20.25807204,71.59706945,6.84580332,296.290795,Terung
136,64,133,17.9486815,59.07384791,6.792443632,251.0543414,Terung
146,58,104,18.86396194,56.22971038,6.732345908,314.5679025,Terung
148,63,139,21.79743318,41.28046073,6.260996439,375.1947117,Terung
117,88,110,19.05829631,78.19284383,6.920113013,280.0681196,Terung
127,50,105,21.81922094,49.14909884,6.891485103,399.4781476,Terung
124,63,145,19.46707357,47.63661157,6.295054307,254.677197,Terung
127,94,108,20.36052704,70.75294291,6.337940462,258.8110003,Terung
102,54,138,18.25968501,65.74182654,6.424239018,308.8691843,Terung
141,51,121,20.67885637,69.68376383,6.291439696,354.1792194,Terung
104,84,116,18.14335256,52.14520108,6.630150025,304.6821005,Terung
129,77,119,17.16401497,45.93403205,6.324509645,344.3365979,Terung
104,80,130,21.2039614,52.27483996,6.050231836,272.7743756,Terung
145,82,127,19.62147904,72.49771924,6.387936594,330.1195217,Terung
267,39,517,25.93384807,54.30225926,6.36150615,1488.071824,Pisang
210,39,518,27.58355941,46.42240403,6.355326713,1252.776624,Pisang
227,56,599,25.70860828,48.41689663,6.537652873,1070.805147,Pisang
220,45,530,25.56273317,48.36096421,6.23590322,1279.85551,Pisang
294,35,428,27.37775496,73.98281951,6.167220238,1145.186804,Pisang
242,55,454,25.98713432,30.81786792,6.232137436,1155.281355,Pisang
214,33,582,27.63024397,24.94989139,6.544786739,1315.428685,Pisang
256,59,502,26.25374807,63.20139241,6.035201235,1031.843237,Pisang
209,30,435,27.44521978,24.67949449,6.543138623,1029.04489,Pisang
243,35,581,25.45719379,24.62270148,6.423492085,1235.609406,Pisang
272,37,589,27.60123931,75.73019257,6.039380431,1400.104621,Pisang
228,35,401,25.07296938,49.92887396,6.251523039,1353.608155,Pisang
276,54,458,27.18089051,38.62744409,6.409296865,1148.567122,Pisang
240,40,455,27.03693253,24.25196828,6.009594976,1399.013021,Pisang
279,57,469,25.7960396,54.35273429,6.013150163,1126.327468,Pisang
287,56,518,26.50949194,41.50939905,6.136760271,1168.196166,Pisang
221,58,445,27.2374892,41.03973177,6.494309499,1288.786939,Pisang
267,60,545,26.85832813,78.50375328,6.410310763,1193.861047,Pisang
220,32,484,27.563068,43.80056727,6.123886612,1353.824726,Pisang
261,32,509,26.76097724,55.93209846,6.465812742,1168.254342,Pisang
284,30,487,25.4405453,25.53525796,6.327958889,1206.731496,Pisang
207,41,505,26.86893059,50.06255705,6.309952713,1490.99659,Pisang
263,60,445,27.51035391,50.43737523,6.574477592,1030.888233,Pisang
208,35,574,27.07591044,60.54226896,6.513278611,1119.779167,Pisang
250,40,480,26.94342876,57.97053308,6.572106846,1365.411376,Pisang
265,40,440,27.3149561,49.79849095,6.518015373,1312.134984,Pisang
215,31,583,25.58410728,47.03768321,6.445239503,1493.542744,Pisang
243,48,544,27.48205134,27.11281946,6.403934228,1049.654803,Pisang
278,47,465,25.71233708,60.51268865,6.168159004,1045.439359,Pisang
292,55,436,25.24286401,30.4277907,6.045229126,1434.806613,Pisang
215,46,524,26.77927652,66.17387488,6.128312418,1123.805192,Pisang
257,34,588,25.71157368,57.30055785,6.373028533,1407.994226,Pisang
242,46,583,27.62375345,25.45874302,6.118397264,1217.142207,Pisang
287,51,494,25.93936561,51.57790356,6.198200944,1068.28477,Pisang
249,35,550,26.26364657,71.1560937,6.158918764,1329.920699,Pisang
298,39,516,25.71699348,56.09352179,6.214742946,1432.133918,Pisang
211,36,515,25.51082367,77.8394724,6.059824062,1234.212936,Pisang
273,47,578,26.08453536,72.60244696,6.313334069,1059.034471,Pisang
213,47,426,26.70720113,47.65304702,6.270758328,1458.339768,Pisang
254,43,594,27.70371877,71.60462931,6.257356339,1314.051455,Pisang
287,39,550,25.91475432,33.01633041,6.467453947,1163.04078,Pisang
292,47,558,27.24100321,50.82749326,6.557154129,1409.485978,Pisang
234,32,531,25.63547357,34.30095629,6.528751252,1304.985934,Pisang
261,52,565,26.07377954,67.78529317,6.023328696,1132.800325,Pisang
245,52,530,27.9631114,74.39879245,6.213890352,1141.180317,Pisang
208,51,480,27.40200955,31.68490986,6.152881685,1085.022336,Pisang
204,40,479,25.2880531,75.12489304,6.552917807,1012.567156,Pisang
297,41,591,25.75221883,75.67940679,6.290279113,1255.538172,Pisang
255,47,400,26.09830791,32.55830549,6.408138823,1143.211566,Pisang
218,43,459,25.43230318,77.2246472,6.303588634,1255.062899,Pisang
247,35,432,25.65419356,25.18301649,6.074445307,1114.272489,Pisang
268,33,507,26.40435044,31.12744855,6.241214781,1440.888186,Pisang
298,59,437,27.33203548,68.86966741,6.098752664,1383.272122,Pisang
251,55,561,26.5474255,66.34714203,6.209137804,1242.299135,Pisang
213,37,445,26.92775989,66.36743161,6.481467038,1279.219581,Pisang
259,52,529,27.55571816,39.97193363,6.511319157,1275.264735,Pisang
217,43,579,27.85550247,42.72125388,6.499107854,1119.432876,Pisang
226,55,475,27.05053559,50.48388279,6.143852821,1496.483058,Pisang
264,50,418,26.69113195,24.02077412,6.568002534,1333.175907,Pisang
210,42,590,25.09067086,62.95385362,6.077106601,1029.835232,Pisang
245,32,552,25.10494377,42.04794697,6.421489709,1245.641709,Pisang
278,59,569,25.6028633,35.67762885,6.362256874,1468.455116,Pisang
238,58,522,27.26662517,27.58498668,6.095986735,1235.528638,Pisang
227,44,461,26.55440384,34.51140318,6.157875644,1233.140648,Pisang
219,36,486,25.94953619,60.1423664,6.356472873,1046.617942,Pisang
267,31,475,26.75877326,47.80713181,6.26663424,1269.879198,Pisang
235,34,405,25.08473284,50.44968234,6.065573738,1271.423473,Pisang
273,35,501,26.97138257,27.7550083,6.131689132,1093.219811,Pisang
207,43,525,25.67016195,57.30909401,6.157129357,1088.641008,Pisang
287,44,514,25.49656985,31.80070286,6.535942994,1485.841294,Pisang
208,39,554,25.80041351,35.69009197,6.201302125,1279.125759,Pisang
289,36,448,27.39478222,47.62343317,6.231402779,1241.791756,Pisang
227,35,574,27.95305602,65.08783896,6.413488029,1068.99554,Pisang
231,40,495,26.00278113,33.80981672,6.384732035,1258.790637,Pisang
219,59,577,25.1163388,77.86669031,6.199124628,1328.270507,Pisang
287,37,447,27.39686386,53.97857303,6.304215801,1194.637745,Pisang
270,58,485,25.37498589,51.88869962,6.094342014,1057.781865,Pisang
266,51,453,26.95183668,58.11065273,6.204615473,1281.319774,Pisang
217,49,593,27.01362554,54.56855403,6.525462451,1433.02737,Pisang
248,52,470,25.96010655,51.82922124,6.453233894,1058.830982,Pisang
213,34,467,25.2069649,65.7481315,6.126967879,1229.492308,Pisang
289,56,566,27.19678613,50.27941598,6.357171189,1118.813945,Pisang
246,56,490,25.20022185,70.86322732,6.369378862,1362.588977,Pisang
211,37,574,25.99052387,27.9593649,6.028560328,1416.901164,Pisang
240,52,567,25.50578638,53.82931461,6.116921801,1466.54037,Pisang
283,49,578,26.980387,43.38947514,6.553900952,1345.937737,Pisang
269,43,459,26.11439984,27.97553201,6.226715429,1471.420022,Pisang
282,53,460,26.73025216,63.4301264,6.299925864,1429.490709,Pisang
235,36,495,26.2765698,76.30369698,6.067315823,1036.299179,Pisang
228,31,558,25.38746642,66.36844109,6.02373282,1010.372092,Pisang
294,56,477,26.46049136,72.68048038,6.465224627,1432.119125,Pisang
289,60,424,27.71715202,67.08313911,6.160364491,1294.563419,Pisang
239,43,540,27.64418884,72.8295929,6.534359426,1231.8953,Pisang
208,35,443,25.43646817,24.68372764,6.340573223,1438.44487,Pisang
273,48,501,26.42703927,61.04603422,6.057819618,1398.223469,Pisang
216,49,564,25.41559456,65.03512464,6.526546812,1036.805661,Pisang
261,52,513,27.39830586,62.12140115,6.206356353,1240.206678,Pisang
286,38,433,25.9085049,51.89517982,6.39588981,1381.716813,Pisang
278,56,412,26.94847624,69.35531696,6.141381027,1122.062862,Pisang
250,43,495,25.22574116,65.3144777,6.283123657,1476.826808,Pisang
120,62,132,25.01607276,51.13863445,6.245748779,1364.074132,Mangga
198,59,144,20.34663722,48.43401702,5.334783662,1222.515398,Mangga
103,69,180,19.11724222,48.66280393,6.146685236,1416.390228,Mangga
113,86,155,23.79789534,58.33298912,5.476937465,1254.065854,Mangga
120,62,151,25.28273348,42.4833901,5.665361034,1599.329094,Mangga
182,51,169,23.6267153,42.82414335,6.35506519,1420.153146,Mangga
187,68,147,22.90872569,42.25256513,5.187913226,1764.261619,Mangga
130,92,134,21.46905999,44.71810998,6.056673982,1312.371908,Mangga
170,98,181,20.94615783,53.68670075,5.855233172,1282.988025,Mangga
131,89,111,20.95324835,49.38387004,5.138036264,1330.18149,Mangga
119,76,183,25.54457958,59.35319578,5.859198927,1385.791519,Mangga
124,52,149,18.87098568,47.51850998,5.973602157,1250.148846,Mangga
170,62,172,19.92805768,56.03717849,6.042711017,1261.587714,Mangga
111,81,177,21.70407261,43.74951934,6.377576031,1799.887144,Mangga
154,69,134,25.38002164,42.02960497,6.363131553,1304.244804,Mangga
172,53,172,22.62593271,57.01843164,5.127584119,1469.447569,Mangga
142,86,162,24.56645516,45.19422739,5.80163203,1363.329247,Mangga
194,96,104,18.30058149,55.18535278,6.175749709,1421.950189,Mangga
180,76,160,21.40737581,42.77777481,5.499766861,1578.4915,Mangga
132,82,153,19.04115368,42.75210208,5.458367412,1693.969668,Mangga
167,99,188,22.09949893,51.87988909,5.501465419,1755.169758,Mangga
171,94,159,18.82968531,51.97826383,5.726764396,1776.749526,Mangga
170,76,113,25.21028518,43.86122863,5.266538704,1586.732711,Mangga
126,60,123,24.47060983,58.17126664,5.647123951,1767.287582,Mangga
130,96,197,19.62259009,46.99916186,5.6281965,1350.202763,Mangga
157,71,161,18.06599978,42.19026419,5.16661408,1269.273918,Mangga
177,52,172,19.85917901,57.15051557,5.117978701,1509.360281,Mangga
165,54,169,25.22510244,56.30431837,5.453762127,1772.536484,Mangga
115,60,166,25.65723717,55.08534626,6.469823951,1586.184515,Mangga
168,65,175,22.18320684,47.64199338,5.56071915,1688.030686,Mangga
111,98,119,25.6749394,46.8865703,6.124855682,1211.43762,Mangga
149,95,153,18.76062605,58.65142427,5.251479025,1732.740321,Mangga
192,64,155,21.37292123,53.55476697,6.055104492,1217.210711,Mangga
129,55,154,21.46048271,54.54085645,6.214373265,1369.171678,Mangga
141,68,168,24.45630764,47.58200069,6.171790125,1515.468401,Mangga
132,96,125,20.31052895,53.83750319,6.436463637,1909.518903,Mangga
112,89,199,23.98870284,46.52575036,5.270192684,1965.910655,Mangga
134,68,162,24.67520069,48.38741393,5.407816687,1885.475109,Mangga
175,70,160,18.12439871,58.59682262,6.074981038,1983.728421,Mangga
185,57,186,20.99220604,45.81306877,5.61391055,1613.789328,Mangga
